"Product_Name","texts"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","its good, exactly what is pictured"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Everything was fine."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","not buying! It does not work: does not play audio from videos or ring when they call, no charge! and I am now in Colombia and I can not return it! And Amazon is not responding!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","works great."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Working great. Well pleased"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Got my iphone and the home button was broke"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","So far one of the phones has been working good, the other one seems to be havingproblems with the wireless adapter since while downloading some apps it got really slow so I turned the wireless adapter off in order to reboot it and it never came back on again... I'm actually trying to figure out how to return it. None of the phones came with the puncher to be able to insert the SIM card, no manuals and no headphones"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone died and won't turn on after 92 days (90 day warranty). Very dissapointed! I contacted the seller and hoping they will still honor the warranty although I am 2 days over...I will post and update..."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Device did not work to its potential"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","WiFi and Bluetooth is not working"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","First let me say, I'm a Windows Insider person. I'm on the Fast Ring of Beta testing. My real phone is a Lumia 950 XL. The ones before it were also Windows. And the ones way before that were Android, all Motorola. So this is my first Apple phone. Because 3/4 of my family are Apple people...we won't go into why but I blame it on the schools...they use FaceTime a lot. So, hence, if I want to be part of the social circle I have to use Apple. As for the phone, it's an okay phone. I like Live Tiles better than static apps. I like the power of Windows 10 Mobile. Siri has nothing on Cortana. Microsoft phones are durable and work as well as any with Apple's reputation. So I usually only use the iPhone on WiFi. But this certified refurbished phone works and works consistently. My one big complaint is it uses a Micro SIM instead of a Nano SIM. I can't swap SIMs to use cellular service on my main number. I bought this one for the extraordinary price. But I see another, Nano SIM model, certified refurbished iPhone in my future. Unless, of course, Apple decides to share FaceTime and iTunes with other platforms like Microsoft shares Office, Skype, Wunderlist, and many other apps with it's competitors. BTW I'm what would be considered an elderly woman and not some IT professional."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone would not hold a charge so I had to purchase a solid battery from a reputable seller."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone as received looked good overall , and worked as well ! Would use Wireless 2 Go again ... Perry"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Genuine new iphone 4s- packaging, charger , earphone not sure but the phone is absolutely new and works great. Great audio clarity, battery performance so far(10-15 days usage only so far). Is unlocked and work like charm with unlocked gsm sim. Great purchase very happy"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great phone for the price"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Wasn't unlocked like it said it was.... Don't buy this. It's a waste of money.."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Its been 2-3 months...I feel the best deal I got and perfectly serving the purpose...no issues till date..."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i love this phone i love the size and the strength definitely my everyday device i love it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought 2 iphones..one was ok..the other was not unlocked, i sended it to my country and it doesn't work..so now what?i lost my 💰?..because i can't see any option to return the phone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone was, contrary to my fears, actually unlocked! I was able to put in my SIM card immediately. The charger, however, was not made by Apple, and the end of the rubber cable was frayed and already disconnected."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good product!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This is not as advertised. Tried to buy and load a SIM card at a cell phone service provider in Vietnam. Could not get it to work . Do not buy this phone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Item worked well as expected..!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excellent!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Sneaky, asked for a new device sends any user device does not workDelays in delivery time."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","phone was great in mint condition works well"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone is in perfect condition, it's a little slow but probably only because it's a later version of iPhone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","On time and not other relevant comment."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great product, great price, excellent conditions!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","so much for my 90 day warranty. Had my phone for less than 60days and now doesn't work. get what you pay for. amazon didn't help at all. buyer beware"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Was a ""Fulfilled by Amazon"" item. I wanted to use it on T-Mobile which is on the GSM network. Phone is described as working on T-Mobile and ATT. It is also described to NOT work on Verizon. The label on the back of the phone indicates it is a Verizon Wireless phone.I'm not taking the chance of having compatibility issue so it will be returned."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Gracias, excelente."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I like it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Hello! I am not fully satisfied with this items. one of the phone Home button is difficult to operate. In addition to this any of these phone not complete set.I didn't get earphone(ear plug) for any of them. Do you think , it is acceptable?"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Got a side scratched product with a replaced back-case. It is a Verizon unlocked device and has so far functioned quite well. Not exactly new-looking and new-functioning. I guess refurbished comes with it's own descriptions.UPDATE: 1 month using the phone and just 2 days done with my return window. The phone has started dying out on battery. I would recommend you run diagnostics through some app immediately after you get this or this is a piece of junk packed in a new clothes."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Do Not BUY!!!NOT UNLOCKED. Why would Amazon even put up with this?"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","gooooood"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","no sim card...weak"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It has glitches"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It has line in the screen, at times I can't see anything"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It's a like new product! Perfect!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","While the phone was unlocked, it is not capable of getting a wi-fi signal which means it is constantly using my data plan. Wish I hadn't bought this."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone met the expectations of my grandson and he's happy with it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Exactly as advertised."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","What I wanted. On time."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I gave this phone to my wife as a present and she loves it - works excellent!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The charger isn't working. And the battery life is also not good."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Arrived on time with charger unlocked just popped my sims card in and was in use no issues also ordered two more for my daughters"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Even though the description says this refurbed phone was unlocked, we wasted an hour in the Verizon store trying to get it activated. What a waste of time."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It's like a new iPhone. The iPhone has no sign weariness, and it's working perfectly. Battery in good shape lasting for a day or two."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excellent"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I got this phone literally the day after I ordered it! I was pretty impressed with the shipping. I'm using the phone now to write this. It's slightly glitchy which I don't mind, my last phone was so much worse. My only problem is that it doesn't hold a charge for very long. I just bought a portable charger so I won't have to worry about finding an outlet to charge my phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","it wasn't unlocked it was Verizon"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone not unlock"
